t,x,v
9.52952952952953,11.725468042824382,-1.2687593102447514
9.54954954954955,11.674338426488692,-1.4581183181213573
9.56956956956957,11.646753546052345,-1.6810878987917293
9.58958958958959,11.619433110886414,-1.958502463719873
9.60960960960961,11.610025028158606,-2.204959670063222
9.62962962962963,11.511032360066313,-2.4507918867418996
9.64964964964965,11.478933392506462,-2.7169089145053213
9.66966966966967,11.418271018281573,-2.9453734117980788
9.68968968968969,11.380795592178202,-3.1705503442057066
9.70970970970971,11.290757093470692,-3.4137752184923493
9.72972972972973,11.230170919514846,-3.6393184862500187
9.74974974974975,11.13020974952217,-3.9119818823460872
9.76976976976977,11.092004327340572,-4.138282194156281
9.78978978978979,10.95650512095253,-4.35933216453534
9.80980980980981,10.904280336494185,-4.636180886649002
9.82982982982983,10.805030648083866,-4.827295808914257
9.84984984984985,10.70863330141349,-5.064788976050394
9.86986986986987,10.569062675921398,-5.305106735739963
9.88988988988989,10.482419565785513,-5.554457720365967
9.90990990990991,10.392553933142183,-5.746964018061444
9.92992992992993,10.29307562376721,-5.980572094904821
9.94994994994995,10.132443106741928,-6.228601912026515
9.96996996996997,10.022859643884528,-6.4603885553961184
9.98998998998999,9.878493387137967,-6.67175931612703
10.01001001001001,9.738552602987705,-6.926407932736788
10.03003003003003,9.59085191703359,-7.120796822578587
10.05005005005005,9.45418707718876,-7.346288606963238
10.07007007007007,9.31813907779774,-7.578072759639962
10.09009009009009,9.166140917205139,-7.778248475008351
10.11011011011011,8.968312037971051,-7.969896411038415
10.13013013013013,8.82074730520937,-8.242331506712848
10.15015015015015,8.643426408642584,-8.43761029040558
10.17017017017017,8.494798577111291,-8.628002378797165
10.19019019019019,8.312362530509915,-8.812747756392588
10.21021021021021,8.14721236865338,-9.018622745038387
10.23023023023023,7.965956043564087,-9.209514279794636
10.25025025025025,7.729033104979034,-9.423017139482084
10.27027027027027,7.537169779729084,-9.605804387347414
10.29029029029029,7.386475103044462,-9.773226620255405
10.31031031031031,7.2123908811855335,-9.974417582897773
10.33033033033033,6.977044534902867,-10.149740528742914
10.35035035035035,6.771318353067891,-10.33698893526883
10.37037037037037,6.592905773175005,-10.52209345781825
10.39039039039039,6.377156097146039,-10.667740689219228
10.41041041041041,6.126432748646536,-10.828450603208093
10.43043043043043,5.940687681060038,-11.008735428501813
10.45045045045045,5.689436153638922,-11.186927114748162
10.47047047047047,5.468752555300962,-11.313902983367198
10.49049049049049,5.232153418214538,-11.46697995867107
10.51051051051051,4.99520945599244,-11.626672388787082
10.53053053053053,4.788117837044854,-11.716358201789363
10.55055055055055,4.521445208430378,-11.874224260608473
10.57057057057057,4.312327483405052,-12.02950532750641
10.59059059059059,4.069396779190207,-12.158486990965955
10.61061061061061,3.81910439754951,-12.263471515569549
10.63063063063063,3.565736469402256,-12.39052836452216
10.65065065065065,3.312297626825455,-12.530381169632207
10.67067067067067,3.0517891763303155,-12.631395974397517
10.69069069069069,2.847993178606651,-12.748617565189173
10.71071071071071,2.5589295898571005,-12.87112866787358
10.73073073073073,2.30006937129683,-12.97759001397996
10.75075075075075,2.026294906780893,-13.033169980061501
10.77077077077077,1.8090384802523902,-13.068510557914184
10.79079079079079,1.5073410733725883,-13.177940973678993
10.81081081081081,1.2587725560477996,-13.28653481781551
10.83083083083083,0.9958866969043589,-13.353994624004063
10.85085085085085,0.7213959828704077,-13.429934407586702
10.87087087087087,0.421899430691981,-13.513940256571885
10.89089089089089,0.19242562385475967,-13.544622533961546
10.91091091091091,-0.10413028746254668,-13.589617592644924
10.93093093093093,-0.3488404904200793,-13.631517703624116
10.95095095095095,-0.6512445213737622,-13.650536332466594
10.97097097097097,-0.8806691856862476,-13.699672163895723
10.99099099099099,-1.167545112348041,-13.713755225314252
11.01101101101101,-1.4397080654390986,-13.749841900583121
11.03103103103103,-1.7260505210909103,-13.76972897421247
11.05105105105105,-2.0359763559132533,-13.778547600932555
11.07107107107107,-2.3173512176727438,-13.815310485109922
11.09109109109109,-2.5404501579759278,-13.783864314923893
11.11111111111111,-2.8130287511398735,-13.801725731636393
