t,x,v
12.912912912912914,-4.293735564683875,1.087591609514844
12.937937937937939,-4.266160583659666,1.1700222409516352
12.962962962962964,-4.20543966375327,1.2516421665138666
12.987987987987989,-4.1762809031904435,1.3696530642895337
13.013013013013014,-4.176380675275297,1.469420866369256
13.038038038038039,-4.1058492796254935,1.546316867423543
13.063063063063064,-4.095236255733019,1.6218902361576364
13.088088088088089,-4.048534598888195,1.745142394104579
13.113113113113114,-4.01229782657928,1.8386327886085487
13.138138138138139,-3.97102800929665,1.9217210938645346
13.163163163163164,-3.8946035535501586,2.0709011009895884
13.188188188188189,-3.872536244967936,2.147855412940004
13.213213213213214,-3.7877715302497004,2.223216521536353
13.238238238238239,-3.7317616369770747,2.3205639720838964
13.263263263263264,-3.6781426438035343,2.437458581759004
13.288288288288289,-3.6227189188096593,2.527692000833214
13.313313313313314,-3.5625794759935783,2.600399864837954
13.338338338338339,-3.5048198689902916,2.70707363973299
13.363363363363364,-3.3857581727902772,2.7925244299492427
13.388388388388389,-3.3474778606248203,2.867523906435124
13.413413413413414,-3.2746147717707754,2.953264379926399
13.438438438438439,-3.2123967144481878,3.0844293247616825
13.463463463463464,-3.0895050259250487,3.2302275514532526
13.488488488488489,-3.0470158280114057,3.2961797804088975
13.513513513513514,-2.9474798341903337,3.35706167415207
13.538538538538539,-2.8584673922315575,3.4530194453880547
13.563563563563564,-2.7773936720162813,3.5342875384902666
13.588588588588589,-2.71779086103175,3.6011282052592746
13.613613613613614,-2.5847651614856155,3.7147795447853413
13.63863863863864,-2.515559765836139,3.8074539997818304
13.663663663663664,-2.3913887828951066,3.8964086291493465
13.68868868868869,-2.3219372354197794,4.001280108565857
13.713713713713714,-2.1766809611397187,4.06892089800889
13.73873873873874,-2.0862031631107443,4.1643533751081625
13.763763763763764,-1.9784956889126466,4.230375090479529
13.78878878878879,-1.8826105738358008,4.305044929164027
13.813813813813814,-1.8081147077397195,4.383089431516309
13.83883883883884,-1.7030401458092386,4.425355859197352
13.863863863863864,-1.5378317045713212,4.527860003605083
13.88888888888889,-1.4204180248590337,4.572950512174098
13.913913913913914,-1.3578212631350675,4.6383108152706995
13.93893893893894,-1.2157595656923492,4.706729580590916
13.963963963963964,-1.076633188584104,4.757138108995355
13.98898898898899,-0.97232728003011,4.800878422350662
14.014014014014014,-0.8490519418989171,4.873966351150236
14.03903903903904,-0.7504512833347962,4.91930058686146
14.064064064064064,-0.6153215573136793,4.965483111541008
14.08908908908909,-0.45126299336008335,5.012441118183989
14.114114114114114,-0.3655732187270554,5.012541101867196
14.13913913913914,-0.251626006453948,5.085769421441829
14.164164164164164,-0.11963629448644952,5.151574128984291
14.18918918918919,0.0193817999692704,5.1788973179140685
14.214214214214214,0.15319743888609288,5.179255520862042
14.23923923923924,0.2800569311494937,5.200082064844815
14.264264264264265,0.4465667405562816,5.171144400948252
14.28928928928929,0.5029062309407327,5.220165911742249
14.314314314314315,0.674260422921216,5.254217794164571
14.33933933933934,0.814647170000748,5.237946928604703
14.364364364364365,0.9568595950658663,5.267222622028206
14.38938938938939,1.07142438067285,5.262575450826996
14.414414414414415,1.2043240316762631,5.224464135500084
14.43943943943944,1.3437097964284728,5.225902011103934
14.464464464464465,1.4603070392315296,5.236731274298193
14.48948948948949,1.5413231642120673,5.158055153681715
14.514514514514515,1.6960815469072237,5.153807877434189
14.53953953953954,1.8435229284140553,5.101097759394304
14.564564564564565,1.956901223261841,5.07969083565945
14.58958958958959,2.152826381221337,5.09408946879289
14.614614614614615,2.221487585548995,5.007410983690799
14.63963963963964,2.33164127069137,4.9286328220909335
14.664664664664665,2.4759357465521177,4.894445902996735
14.68968968968969,2.5988570059097484,4.825517341280869
14.714714714714715,2.7061157939883524,4.799146130946262
14.73973973973974,2.8478899196030487,4.738737731483242
14.764764764764765,2.931664951368078,4.677294601334167
14.78978978978979,3.0577684063785004,4.598310187072803
14.814814814814815,3.18733814600858,4.479264955739033
14.83983983983984,3.2929783646029,4.430981458927359
14.864864864864865,3.4211803238502245,4.333538219952564
14.88988988988989,3.546938369069704,4.2650609870439276
14.914914914914915,3.6162120765982206,4.16440779755849
14.93993993993994,3.7626234101501064,4.089130247576017
14.964964964964967,3.7994513983743983,3.928010423816199
14.989989989989992,3.951138760299924,3.818191870930119
15.015015015015017,3.9896896765708423,3.7187421130108866
15.040040040040042,4.11642474566906,3.6119204413177464
15.065065065065067,4.183979336547402,3.4824875566851534
